BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,Cluster
692.529504,1.0,404.0,0.0,0.166667,0.166667,1
952.952011,1.0,39.58,663.05871,0.083333,0.083333,2
2056.866139,1.0,3373.7,0.0,0.833333,0.833333,0
566.928754,0.909091,903.0,0.0,0.090909,0.090909,1
1395.907515,1.0,962.12,0.0,0.583333,0.583333,0
18.606861,0.636364,302.5,0.0,0.75,0.0,1
8419.737786,1.0,3050.48,2127.489462,1.0,1.0,0
5.168354,0.181818,69.0,0.0,0.083333,0.083333,1
7030.446043,1.0,3747.12,266.710051,1.0,0.25,0
7091.028361,1.0,0.0,2137.809373,0.0,0.0,2
1478.552756,1.0,479.1,901.677781,0.5,0.416667,1
985.457755,1.0,672.31,0.0,1.0,0.166667,1
767.708957,1.0,1730.6,0.0,1.0,0.571429,0
8670.048011,1.0,0.0,7738.744823,0.0,0.0,2
26.767358,0.6,190.0,0.0,0.5,0.1,1
878.010252,0.833333,4085.23,0.0,0.833333,0.833333,0
2409.236843,1.0,990.15,0.0,0.75,0.416667,0
2891.678357,0.454545,0.0,7981.152983,0.0,0.0,2
21.409828,1.0,149.71,0.0,0.916667,0.0,1
1268.584315,1.0,1835.93,674.180105,1.0,0.25,1
3509.710886,1.0,0.0,3448.87085,0.0,0.0,2
2.566385,0.454545,0.0,294.434643,0.0,0.0,1
879.987974,1.0,1517.56,0.0,0.583333,0.583333,0
868.331112,1.0,1167.15,748.152104,1.0,0.25,1
3093.592745,1.0,47.69,1438.951061,0.166667,0.083333,2
1879.694262,1.0,832.67,0.0,0.583333,0.25,1
6372.182817,1.0,22101.78,19513.47483,0.333333,0.333333,0
1235.224095,1.0,637.28,0.0,1.0,0.083333,1
4800.168978,1.0,0.0,4491.730795,0.0,0.0,2
704.910363,1.0,500.5,851.158327,1.0,0.166667,1
1340.551352,1.0,427.96,618.344755,0.5,0.333333,1
923.977036,1.0,0.0,6616.555691,0.0,0.0,2
182.171771,1.0,270.65,0.0,0.833333,0.083333,1
22.689289,0.818182,360.6,0.0,0.666667,0.166667,1
1184.971992,1.0,0.0,4743.715012,0.0,0.0,2
4375.764064,1.0,1016.41,252.583938,0.916667,0.0,1
444.519756,1.0,302.4,1955.504366,0.333333,0.0,2
1383.72609,1.0,0.0,148.185304,0.0,0.0,2
4738.804194,1.0,0.0,3814.313134,0.0,0.0,2
389.835298,0.818182,0.0,2101.740346,0.0,0.0,2
455.452678,0.909091,1301.25,0.0,0.5,0.5,1
658.6552,1.0,629.99,0.0,0.083333,0.083333,1
5058.555256,1.0,0.0,2915.339463,0.0,0.0,2
42.51225,0.272727,523.15,0.0,0.25,0.083333,1
21.187313,0.272727,319.41,0.0,0.25,0.0,1
570.552082,1.0,3179.69,0.0,1.0,0.25,0
3.319222,0.181818,47.05,0.0,0.083333,0.0,1
2899.781468,1.0,223.62,507.263645,0.333333,0.25,2
1278.829156,1.0,0.0,2425.727213,0.0,0.0,2
1368.906278,1.0,0.0,5809.802917,0.0,0.0,2
1859.165344,1.0,0.0,1543.160715,0.0,0.0,2
1413.865738,1.0,313.03,1405.693267,0.25,0.25,2
205.409896,0.909091,0.0,1903.840296,0.0,0.0,2
2527.531968,1.0,720.16,4783.105548,0.5,0.5,2
1022.71734,1.0,120.09,0.0,0.083333,0.083333,2
3078.059784,1.0,0.0,4403.683518,0.0,0.0,2
1064.308102,1.0,1067.32,3608.38187,0.833333,0.25,1
1204.686047,1.0,0.0,2212.929045,0.0,0.0,2
40.247238,0.181818,0.0,909.480894,0.0,0.0,1
2722.600219,1.0,0.0,234.473649,0.0,0.0,2
90.953335,0.888889,921.02,0.0,0.888889,0.111111,1
165.721899,1.0,231.51,0.0,0.833333,0.166667,1
738.656748,1.0,0.0,1417.01143,0.0,0.0,2
3182.968599,1.0,2502.46,1837.023964,0.833333,0.833333,0
44.586199,0.272727,413.7,0.0,0.166667,0.0,1
3221.105151,1.0,3447.55,0.0,1.0,0.166667,0
45.869314,0.363636,0.0,566.943998,0.0,0.0,1
2089.997028,1.0,2576.0,0.0,0.25,0.25,2
2017.314401,1.0,4311.85,0.0,1.0,0.666667,0
1719.048074,1.0,2115.79,0.0,1.0,0.583333,0
875.649126,1.0,0.0,748.125667,0.0,0.0,2
268.82613,0.454545,0.0,2793.801452,0.0,0.0,1
1906.283349,1.0,4016.42,0.0,1.0,0.583333,0
2686.595082,1.0,282.52,0.0,0.416667,0.416667,2
99.508886,0.636364,248.72,198.923306,0.25,0.166667,1
1038.573059,1.0,1023.76,0.0,0.909091,0.272727,1
5678.479456,1.0,0.0,2677.463375,0.0,0.0,2
788.5958,1.0,3858.06,974.547645,0.916667,0.833333,0
2933.387442,0.727273,0.0,3317.250842,0.0,0.0,2
1322.005771,1.0,0.0,159.292225,0.0,0.0,2
286.686616,0.090909,0.0,3742.712482,0.0,0.0,1
485.507827,0.875,0.0,455.227731,0.0,0.0,1
216.716507,1.0,0.0,810.792285,0.0,0.0,2
239.446482,0.636364,0.0,698.096182,0.0,0.0,1
91.861479,1.0,939.51,0.0,0.916667,0.0,1
27.716642,0.1,0.0,480.104401,0.0,0.0,1
1030.914048,1.0,1083.44,1342.617687,1.0,1.0,0
391.755763,1.0,575.72,0.0,0.833333,0.416667,1
126.279615,1.0,1307.52,0.0,1.0,0.0,1
1193.708983,1.0,6643.71,0.0,1.0,0.916667,0
6958.239974,1.0,0.0,3482.699506,0.0,0.0,2
5965.535557,1.0,0.0,419.177619,0.0,0.0,2
1039.256129,1.0,618.75,0.0,0.916667,0.0,1
94.110539,1.0,1090.19,0.0,1.0,0.0,1
293.118363,1.0,368.91,683.536421,0.75,0.0,1
2206.463745,1.0,1945.82,194.73579,1.0,0.083333,1
39.554197,0.545455,353.9,0.0,0.5,0.0,1
237.435762,0.909091,1270.32,438.420213,0.333333,0.333333,1
38.160715,0.545455,340.0,0.0,0.5,0.0,1
28.593511,0.909091,258.32,0.0,0.666667,0.0,1
1597.679284,1.0,272.4,0.0,1.0,0.0,1
1140.91813,1.0,0.0,1531.176754,0.0,0.0,2
1458.775165,1.0,0.0,1759.295218,0.0,0.0,2
2.307336,0.142857,0.0,28.443974,0.0,0.0,1
1173.112709,1.0,823.05,1000.869648,0.5,0.25,1
287.817221,1.0,360.0,0.0,0.083333,0.083333,1
3.894895,0.727273,182.49,0.0,0.916667,0.0,1
2377.537394,1.0,0.0,2420.59067,0.0,0.0,2
4694.671605,1.0,0.0,4174.716471,0.0,0.0,2
30.072702,0.454545,461.99,0.0,0.333333,0.333333,1
44.538702,0.545455,916.67,0.0,0.416667,0.0,1
28.349518,0.454545,235.0,0.0,0.25,0.0,1
557.277303,1.0,3739.78,0.0,0.833333,0.833333,0
1919.099019,1.0,240.27,2116.077457,0.833333,0.083333,1
4837.835705,0.909091,1283.4,6312.335558,0.818182,0.818182,0
226.34624,1.0,2206.74,0.0,1.0,1.0,0
2269.073907,1.0,284.9,490.612381,0.166667,0.166667,2
588.618641,1.0,0.0,36.769821,0.0,0.0,2
5825.38367,1.0,3426.12,570.064013,1.0,0.666667,0
2267.664008,1.0,0.0,76.590404,0.0,0.0,2
2514.170127,0.818182,87.28,1863.759832,0.083333,0.083333,2
2354.125834,1.0,5351.58,156.148653,1.0,0.333333,0
616.570241,0.818182,5788.81,0.0,0.5,0.5,0
153.679036,1.0,181.81,0.0,0.833333,0.0,1
417.898933,0.9,1735.17,649.936157,0.9,0.3,1
810.089776,0.909091,1428.89,0.0,0.181818,0.181818,1
450.746858,1.0,194.1,345.734661,0.166667,0.166667,1
21.441736,0.636364,197.62,0.0,0.5,0.0,1
8978.156324,1.0,482.88,72.44379,0.75,0.5,0
1669.992809,1.0,91.84,1680.871074,0.166667,0.166667,2
957.010021,1.0,604.8,901.754709,1.0,0.0,1
249.489629,0.181818,0.0,3689.517625,0.0,0.0,1
12.886661,0.363636,1437.15,0.0,0.333333,0.25,1
1502.517905,1.0,266.64,0.0,0.727273,0.0,1
2287.486277,1.0,0.0,2705.094894,0.0,0.0,2
184.890347,0.454545,1686.86,0.0,0.25,0.25,1
2122.821694,1.0,255.34,1331.769584,0.333333,0.166667,2
1097.28593,1.0,0.0,37.643261,0.0,0.0,2
114.523682,1.0,83.0,69.22803,0.166667,0.166667,1
298.779514,0.909091,1205.85,0.0,0.666667,0.333333,1
2306.698723,0.727273,12784.51,191.652876,0.666667,0.666667,0
8.838114,0.454545,1003.66,0.0,0.583333,0.333333,1
1710.971649,1.0,2042.5,0.0,0.833333,0.083333,1
742.730997,1.0,6236.64,0.0,1.0,1.0,0
1625.118547,1.0,2908.35,1029.560342,0.916667,0.333333,0
358.915537,0.727273,0.0,709.485501,0.0,0.0,1
1060.420992,1.0,480.22,0.0,1.0,0.25,1
1047.854274,1.0,384.0,0.0,1.0,0.0,1
842.600625,0.909091,0.0,679.67338,0.0,0.0,2
2344.19277,1.0,0.0,1517.268703,0.0,0.0,2
352.736999,1.0,1833.9,0.0,0.416667,0.416667,1
1643.215639,0.818182,0.0,2493.498137,0.0,0.0,2
1638.42534,1.0,0.0,37.921481,0.0,0.0,2
855.571897,0.666667,71.13,1343.021655,0.666667,0.0,1
2893.897487,1.0,18.0,3904.514452,0.083333,0.0,2
19.766484,0.363636,197.48,0.0,0.333333,0.0,1
16304.88925,1.0,1770.57,7424.094447,0.5,0.0,2
5825.2877,1.0,230.0,1909.594385,0.083333,0.083333,2
753.518771,0.636364,1737.87,947.957969,1.0,0.083333,1
40.074484,1.0,423.37,0.0,1.0,1.0,0
765.966137,1.0,1488.82,0.0,0.833333,0.833333,0
2594.878719,1.0,160.0,3095.18013,0.083333,0.083333,2
91.655431,0.363636,1110.01,0.0,0.166667,0.166667,1
1127.643812,1.0,14454.98,0.0,1.0,1.0,0
1.874969,0.363636,433.32,0.0,1.0,0.0,1
4241.864828,1.0,225.08,2842.771908,0.090909,0.090909,2
287.565501,1.0,472.32,1785.926136,0.333333,0.166667,1
5604.357612,0.909091,0.0,6067.586592,0.0,0.0,2
345.75483,1.0,3125.03,0.0,1.0,0.166667,1
56.872544,1.0,748.36,0.0,1.0,1.0,0
471.104779,1.0,0.0,58.192353,0.0,0.0,2
11.944853,0.181818,88.93,0.0,0.083333,0.083333,1
4276.929643,1.0,298.0,7635.621091,0.166667,0.166667,2
1768.589163,1.0,63.7,0.0,0.083333,0.083333,2
714.813335,1.0,1110.42,0.0,0.5,0.0,1
1222.745469,0.363636,0.0,5396.550576,0.0,0.0,2
70.794108,0.909091,0.0,211.854586,0.0,0.0,1
67.72881,1.0,869.48,0.0,0.916667,0.833333,0
1455.904478,0.818182,149.0,1991.844526,0.083333,0.083333,2
309.491763,0.454545,0.0,3497.519958,0.0,0.0,1
635.48213,1.0,1481.24,0.0,1.0,0.454545,0
2475.507619,1.0,569.85,1909.470528,0.666667,0.083333,2
6976.34614,1.0,2552.1,377.85546,1.0,0.916667,0
3767.546906,1.0,3545.56,1841.555758,1.0,0.75,0
182.854647,1.0,1978.87,0.0,1.0,0.75,0
14.571059,0.545455,180.5,0.0,0.416667,0.0,1
10.035492,1.0,0.0,139.113927,0.0,0.0,1
2584.617366,1.0,0.0,385.424519,0.0,0.0,2
3857.278468,1.0,0.0,1238.047916,0.0,0.0,2
374.101774,1.0,1283.36,0.0,1.0,1.0,0
1696.302382,1.0,0.0,1578.159867,0.0,0.0,2
760.884589,0.833333,2940.79,103.179579,0.833333,0.833333,0
269.406382,1.0,2629.96,0.0,0.75,0.416667,0
2948.966018,1.0,4129.97,451.62219,1.0,0.75,0
130.142888,0.636364,0.0,435.228353,0.0,0.0,1
449.026889,1.0,313.2,0.0,1.0,0.0,1
2556.292783,1.0,0.0,226.369362,0.0,0.0,2
3031.933707,1.0,2000.6,0.0,0.166667,0.166667,2
26.982025,0.181818,237.6,0.0,0.166667,0.0,1
1866.428342,1.0,3306.06,0.0,1.0,0.166667,0
2059.035678,1.0,0.0,387.757647,0.0,0.0,2
30.395073,1.0,512.47,0.0,1.0,1.0,0
91.266202,0.909091,701.59,0.0,0.333333,0.333333,1
76.673877,0.777778,410.9,0.0,0.666667,0.0,1
200.574081,1.0,675.9,0.0,0.416667,0.416667,1
0.0,0.0,350.48,0.0,0.416667,0.0,1
1078.3009,1.0,0.0,1537.88642,0.0,0.0,2
633.209696,1.0,1625.01,0.0,1.0,0.333333,0
26.296743,0.545455,417.0,0.0,1.0,1.0,0
16.727614,0.545455,128.0,0.0,0.333333,0.0,1
882.715792,1.0,120.0,322.935862,1.0,0.0,1
1540.077454,1.0,0.0,3490.330397,0.0,0.0,2
10495.73934,1.0,5038.27,0.0,1.0,0.5,0
2182.752161,1.0,3216.97,5594.061996,1.0,0.666667,0
177.822533,1.0,0.0,212.597424,0.0,0.0,2
3127.073601,1.0,4468.44,0.0,1.0,0.833333,0
924.170798,1.0,1663.77,3718.276337,0.833333,0.833333,0
750.528885,1.0,1384.79,0.0,1.0,1.0,0
701.135691,1.0,1004.04,181.874234,0.416667,0.166667,1
21.960773,1.0,175.45,0.0,1.0,0.0,1
1175.922628,1.0,14.72,79.252166,0.083333,0.083333,2
4612.147149,1.0,0.0,2260.623056,0.0,0.0,2
19.928467,0.727273,310.64,0.0,0.666667,0.0,1
26.157304,0.818182,318.41,0.0,0.75,0.083333,1
13.99841,0.857143,94.86,0.0,0.857143,0.0,1
1594.328636,1.0,0.0,2880.609563,0.0,0.0,2
37.050529,1.0,367.17,0.0,1.0,0.0,1
844.230511,1.0,615.0,0.0,0.666667,0.25,1
1228.170181,1.0,817.94,0.0,0.666667,0.166667,1
1727.699797,1.0,0.0,414.072507,0.0,0.0,2
1306.735189,1.0,0.0,256.361633,0.0,0.0,2
5182.092727,1.0,3183.43,445.337568,1.0,0.25,0
756.573198,1.0,1056.64,548.067443,0.5,0.5,1
1727.516892,1.0,624.46,0.0,0.333333,0.333333,1
1441.404242,0.4,0.0,7313.203925,0.0,0.0,2
1032.823341,1.0,1540.06,0.0,1.0,0.916667,0
1623.176564,0.909091,0.0,3478.643597,0.0,0.0,2
1602.425383,1.0,0.0,1770.282273,0.0,0.0,2
14.593148,1.0,158.7,0.0,1.0,0.0,1
20.700474,0.857143,94.98,0.0,0.857143,0.0,1
3467.619262,1.0,468.49,2493.180667,0.833333,0.083333,2
212.84035,1.0,1944.48,0.0,1.0,0.666667,0
387.449138,1.0,253.7,0.0,0.416667,0.416667,1
2901.999862,1.0,11250.65,0.0,1.0,1.0,0
828.013302,1.0,126.48,0.0,0.25,0.0,1
884.16375,1.0,823.52,0.0,1.0,0.0,1
71.186651,0.727273,1500.0,0.0,1.0,0.0,1
1167.254965,1.0,499.92,0.0,1.0,0.0,1
6090.22908,1.0,1583.23,8983.561279,0.666667,0.666667,2
2986.070256,1.0,178.9,1948.211838,0.333333,0.083333,2
74.277994,1.0,795.57,0.0,1.0,0.083333,1
79.222393,1.0,994.96,0.0,0.916667,0.333333,1
997.98763,1.0,952.29,274.949525,1.0,0.083333,1
8737.860241,1.0,0.0,5424.78258,0.0,0.0,2
2236.176309,1.0,1114.43,0.0,1.0,0.916667,0
2932.136377,1.0,0.0,1866.470014,0.0,0.0,2
126.159165,1.0,144.9,0.0,0.25,0.25,1
963.467447,1.0,720.57,0.0,1.0,1.0,0
641.02208,1.0,0.0,180.321494,0.0,0.0,2
2638.45383,1.0,0.0,262.082802,0.0,0.0,2
2800.848284,1.0,0.0,230.345891,0.0,0.0,2
921.334338,1.0,161.6,18.980421,0.5,0.0,1
324.831712,0.363636,0.0,1282.314634,0.0,0.0,1
144.006679,1.0,45.65,0.0,0.083333,0.083333,1
1737.967907,1.0,249.0,1669.386699,0.083333,0.083333,2
266.142747,1.0,2109.17,0.0,1.0,1.0,0
3956.072098,1.0,82.0,2113.060571,0.166667,0.166667,2
3128.61332,1.0,3875.71,0.0,1.0,0.916667,0
2731.319748,1.0,0.0,410.837121,0.0,0.0,2
1478.069308,1.0,0.0,37.483718,0.0,0.0,2
1357.969348,0.454545,0.0,2903.355319,0.0,0.0,2
59.32524,1.0,527.63,0.0,1.0,0.0,1
2.71921,0.181818,0.0,365.729727,0.0,0.0,1
145.379392,0.727273,0.0,79.010936,0.0,0.0,1
730.058174,1.0,782.6,0.0,1.0,1.0,0
1916.067737,1.0,0.0,4690.22899,0.0,0.0,2
204.041606,1.0,1173.34,0.0,0.7,0.7,0
203.62963,0.454545,0.0,589.991614,0.0,0.0,1
9166.016365,1.0,0.0,2911.322626,0.0,0.0,2
1371.015868,1.0,180.0,0.0,0.166667,0.166667,2
218.35043,1.0,54.25,0.0,0.333333,0.0,1
89.579737,0.272727,1174.59,0.0,0.181818,0.181818,1
665.786437,1.0,5634.56,0.0,1.0,1.0,0
0.298538,0.090909,510.0,0.0,1.0,0.0,1
9.052765,0.272727,172.0,0.0,0.166667,0.166667,1
1631.603874,1.0,0.0,831.780875,0.0,0.0,2
501.360034,1.0,107.27,0.0,0.25,0.25,1
672.84733,1.0,1969.47,0.0,0.5,0.4,1
1308.128024,1.0,623.03,0.0,0.916667,0.0,1
29.929842,0.272727,259.59,0.0,0.166667,0.0,1
8894.553534,1.0,476.84,6098.490836,0.166667,0.166667,2
40.778677,1.0,100.98,0.0,0.333333,0.333333,1
46.816731,1.0,539.88,0.0,1.0,0.0,1
18.430156,0.454545,342.5,0.0,0.083333,0.083333,1
1393.098681,1.0,353.43,1465.018056,0.7,0.0,1
64.03101,1.0,646.5,0.0,0.833333,0.166667,1
47.783061,0.181818,0.0,545.183508,0.0,0.0,1
425.549034,1.0,151.68,0.0,1.0,0.0,1
907.371097,1.0,55.65,0.0,0.166667,0.0,1
2828.808139,1.0,199.0,0.0,0.25,0.0,2
1372.443049,1.0,0.0,3895.022384,0.0,0.0,2
34.351126,0.545455,45.65,0.0,0.083333,0.083333,1
2997.999455,1.0,288.4,931.971634,0.75,0.0,2
2223.497527,1.0,132.28,1380.807166,0.75,0.0,1
4506.810924,1.0,0.0,312.118407,0.0,0.0,2
32.290778,1.0,1185.34,0.0,0.583333,0.583333,0
1394.245166,1.0,684.85,1574.545965,0.583333,0.083333,1
433.979083,0.545455,0.0,2779.963478,0.0,0.0,1
294.280019,1.0,19.9,75.255164,0.083333,0.083333,1
356.669878,0.909091,0.0,390.549563,0.0,0.0,1
379.198083,1.0,40.0,0.0,0.166667,0.0,1
264.051708,1.0,63.0,39.762754,0.083333,0.083333,1
218.894935,1.0,568.34,0.0,0.333333,0.333333,1
255.628716,1.0,2525.88,0.0,1.0,0.583333,0
2584.317807,1.0,0.0,6036.492283,0.0,0.0,2
1283.560983,0.454545,0.0,871.427059,0.0,0.0,1
7.634737,0.272727,61.26,0.0,0.25,0.0,1
2091.627351,1.0,4361.04,4224.133411,1.0,0.666667,0
31.299159,0.5,185.13,0.0,0.5,0.0,1
520.521822,1.0,820.29,0.0,0.916667,0.916667,0
95.162463,1.0,1000.0,0.0,0.75,0.0,1
1930.738051,0.9,0.0,2396.848186,0.0,0.0,2
880.259646,1.0,831.52,0.0,0.5,0.333333,1
1593.655423,1.0,358.7,618.455892,0.416667,0.083333,1
31.303174,1.0,322.41,0.0,0.916667,0.0,1
4628.109931,1.0,912.54,0.0,1.0,0.0,1
7.992356,1.0,196.66,0.0,0.166667,0.0,1
16.646768,0.818182,135.28,0.0,0.5,0.0,1
356.883731,1.0,929.29,0.0,1.0,1.0,0
1706.846933,0.857143,1000.0,2022.36136,0.142857,0.142857,2
3842.454902,1.0,0.0,6381.534619,0.0,0.0,2
66.296517,1.0,56.44,0.0,0.333333,0.0,1
35.771638,1.0,443.04,0.0,1.0,0.0,1
2431.019916,0.818182,729.82,2555.909872,0.181818,0.181818,2
5585.30457,1.0,515.28,656.485086,1.0,0.0,2
897.877807,1.0,1758.75,2557.126189,0.583333,0.0,1
0.734665,0.777778,254.23,0.0,0.555556,0.0,1
1163.135011,1.0,0.0,884.506039,0.0,0.0,2
225.404563,0.727273,2424.34,0.0,0.666667,0.416667,1
1298.539837,1.0,42.56,0.0,0.25,0.0,1
59.614155,0.818182,438.0,0.0,1.0,0.0,1
2648.784405,1.0,6697.57,0.0,0.916667,0.916667,0
391.673369,1.0,1944.64,0.0,0.833333,0.666667,0
1190.007646,1.0,0.0,1491.137439,0.0,0.0,2
152.255187,0.833333,894.28,0.0,0.5,0.5,1
269.966481,0.636364,0.0,1579.555134,0.0,0.0,1
4539.839383,1.0,384.0,74.101229,1.0,0.083333,1
25.383911,1.0,401.16,0.0,0.916667,0.0,1
964.386954,1.0,0.0,1852.449594,0.0,0.0,2
121.671833,0.818182,540.0,0.0,0.583333,0.583333,1
337.269093,1.0,0.0,149.696598,0.0,0.0,2
92.902071,1.0,812.74,0.0,1.0,1.0,0
1422.3042,1.0,0.0,115.324837,0.0,0.0,2
6.542818,0.571429,178.0,0.0,0.857143,0.0,1
80.198389,0.454545,981.75,0.0,0.583333,0.083333,1
153.377124,1.0,2048.5,0.0,1.0,0.25,1
445.179998,1.0,0.0,58.770943,0.0,0.0,2
26.572803,1.0,277.33,0.0,1.0,0.0,1
1337.133737,1.0,0.0,73.354616,0.0,0.0,2
487.723632,1.0,0.0,978.210005,0.0,0.0,2
2487.42306,1.0,113.25,512.570394,0.416667,0.0,2
4.966985,0.181818,59.34,0.0,0.166667,0.0,1
171.267988,1.0,2062.67,0.0,1.0,1.0,0
845.930093,1.0,2384.15,1950.164327,1.0,0.916667,0
1380.729836,1.0,145.94,589.017161,0.083333,0.083333,2
97.064177,0.545455,863.97,0.0,0.416667,0.083333,1
930.322044,1.0,444.96,0.0,1.0,0.0,1
126.169985,1.0,1155.0,0.0,0.833333,0.0,1
832.183808,1.0,0.0,1991.951203,0.0,0.0,2
253.367476,0.909091,626.69,0.0,0.416667,0.0,1
2111.244939,0.818182,147.12,1578.669085,0.083333,0.083333,2
1450.649137,1.0,0.0,1782.155586,0.0,0.0,2
4593.098361,0.777778,0.0,6944.484735,0.0,0.0,2
3598.913061,1.0,53.13,2767.233925,0.083333,0.083333,2
106.390419,1.0,1038.38,0.0,0.666667,0.666667,0
82.476563,1.0,637.44,0.0,1.0,0.0,1
117.324773,1.0,1101.0,0.0,1.0,0.0,1
16.34663,0.545455,267.06,0.0,0.5,0.083333,1
2447.62454,1.0,116.16,729.174169,0.5,0.083333,2
1421.787032,1.0,0.0,2017.846783,0.0,0.0,2
1219.143484,0.666667,0.0,1893.219765,0.0,0.0,2
2456.499396,1.0,4791.33,0.0,1.0,0.666667,0
59.064314,0.363636,686.0,0.0,0.333333,0.0,1
1042.614416,1.0,0.0,119.716756,0.0,0.0,2
6851.39075,0.909091,4004.0,10616.27014,0.909091,0.181818,2
3871.433675,1.0,0.0,975.139233,0.0,0.0,2
646.398621,1.0,839.05,0.0,1.0,0.166667,1
802.086509,0.818182,2008.98,0.0,0.583333,0.583333,0
3881.679582,1.0,15.92,2183.782456,0.083333,0.083333,2
7886.777059,1.0,0.0,12876.04361,0.0,0.0,2
1466.852542,1.0,543.58,0.0,0.25,0.25,1
47.162463,0.909091,1276.72,0.0,0.416667,0.083333,1
525.918697,0.909091,522.2,1748.234165,1.0,0.0,1
2466.452707,1.0,118.72,0.0,0.166667,0.083333,2
1184.120178,1.0,69.49,1719.993551,0.083333,0.0,2
1084.649802,1.0,0.0,708.865975,0.0,0.0,2
1414.422361,1.0,90.03,0.0,0.833333,0.0,1
79.470417,0.727273,601.84,0.0,0.583333,0.0,1
170.086639,0.909091,1218.11,0.0,0.75,0.5,1
585.537233,1.0,178.0,723.138529,0.333333,0.0,1
124.506347,1.0,1194.54,0.0,0.916667,0.916667,0
7834.073316,1.0,239.58,5160.785017,0.083333,0.0,2
1079.097023,1.0,247.44,0.0,1.0,0.0,1
1761.69297,1.0,0.0,950.448895,0.0,0.0,2
1874.572121,1.0,0.0,1359.837109,0.0,0.0,2
10243.14763,1.0,0.0,4501.06755,0.0,0.0,2
812.317275,1.0,404.91,0.0,0.75,0.0,1
511.825603,0.909091,362.48,0.0,0.416667,0.0,1
1427.42297,1.0,61.0,4327.398235,0.166667,0.0,2
4932.396527,1.0,0.0,245.596578,0.0,0.0,2
275.470825,1.0,2967.42,0.0,0.916667,0.666667,0
55.539236,0.909091,201.27,0.0,0.083333,0.083333,1
403.816601,0.9,3431.0,0.0,0.9,0.0,1
1799.320009,1.0,0.0,872.408101,0.0,0.0,2
1821.024103,1.0,0.0,323.218285,0.0,0.0,2
0.892901,0.363636,492.0,0.0,1.0,0.0,1
1267.621753,1.0,107.05,0.0,0.416667,0.25,1
1201.204437,1.0,117.89,0.0,0.333333,0.333333,1
1343.200147,1.0,848.53,0.0,0.666667,0.0,1
626.359675,1.0,2102.13,1578.03608,1.0,0.833333,0
644.987222,0.714286,0.0,1059.025424,0.0,0.0,1
1474.532261,1.0,106.0,36.308611,0.083333,0.083333,2
6241.937842,1.0,0.0,11071.93364,0.0,0.0,2
11.566281,1.0,148.56,0.0,1.0,0.0,1
741.05358,1.0,0.0,37.527333,0.0,0.0,2
48.660932,1.0,651.08,0.0,1.0,0.083333,1
1139.691004,1.0,117.0,0.0,0.083333,0.083333,2
1207.465786,1.0,125.0,0.0,0.333333,0.083333,1
3160.087236,1.0,0.0,757.003109,0.0,0.0,2
1184.723988,0.636364,373.44,0.0,0.083333,0.083333,1
561.346036,1.0,4430.12,80.614627,1.0,1.0,0
0.0,0.0,1021.56,0.0,1.0,0.0,1
3200.184366,1.0,0.0,2139.707578,0.0,0.0,2
408.724408,1.0,89.39,108.912198,0.083333,0.083333,1
18.98265,0.272727,327.37,0.0,0.333333,0.0,1
986.828539,1.0,417.25,778.725777,0.333333,0.333333,1
3144.690403,1.0,865.94,0.0,0.25,0.25,2
202.08047,1.0,190.96,0.0,0.25,0.0,1
371.896615,1.0,332.0,850.393519,1.0,0.0,1
4450.957226,1.0,8445.96,0.0,1.0,0.75,0
2754.041187,1.0,132.0,2959.646926,0.25,0.083333,2
17.245539,0.636364,19.5,0.0,0.083333,0.0,1
4940.113918,1.0,814.66,908.434086,0.583333,0.583333,0
1826.387864,1.0,0.0,89.176017,0.0,0.0,2
793.213204,1.0,1011.16,0.0,0.833333,0.333333,1
983.363407,1.0,275.06,0.0,0.5,0.0,1
473.807764,0.818182,546.94,0.0,1.0,0.0,1
4060.33426,1.0,1007.27,2779.207967,0.833333,0.833333,0
3007.035526,1.0,209.02,2484.069695,0.25,0.25,2
51.640761,1.0,453.24,0.0,1.0,0.0,1
1.864427,0.090909,0.0,93.468447,0.0,0.0,1
57.657781,0.818182,587.25,0.0,0.75,0.0,1
1876.872139,1.0,0.0,741.088191,0.0,0.0,2
1496.172117,1.0,0.0,1357.679075,0.0,0.0,2
3120.25648,1.0,339.96,3585.834892,1.0,0.0,2
0.0,0.0,102.72,0.0,1.0,0.0,1
4646.574386,1.0,773.22,0.0,0.833333,0.833333,0
6223.173969,1.0,0.0,3607.876623,0.0,0.0,2
269.816561,0.636364,1965.95,0.0,0.083333,0.083333,1
1851.622011,1.0,200.0,152.692363,0.083333,0.083333,2
10.334498,0.272727,62.36,0.0,0.083333,0.083333,1
434.729411,0.545455,1486.5,392.060381,0.333333,0.083333,1
5938.788939,1.0,3394.94,0.0,1.0,0.833333,0
766.491179,1.0,799.92,0.0,1.0,0.0,1
4735.107991,1.0,0.0,2934.049373,0.0,0.0,2
1530.29332,0.8,256.69,3271.076793,0.1,0.1,2
261.946133,0.909091,1215.64,0.0,0.5,0.166667,1
0.288293,0.090909,0.0,606.18161,0.0,0.0,1
1922.172543,1.0,0.0,1810.839188,0.0,0.0,2
1101.328772,0.727273,0.0,3061.014837,0.0,0.0,2
1459.534846,1.0,0.0,1275.554446,0.0,0.0,2
2882.431664,1.0,0.0,130.714887,0.0,0.0,2
